"Statistics for community hospital stays 2014 Oregon, by county or county equivalent",,,,,,,,,
,,,,,,,,,
"Analysis Type: Community | Setting of Care: Hospital Inpatient | Geographic Settings: State | Years: 2014 | Categorization Type: Stays for Alcohol and Other Drugs | Outcome and Measures: Number, Costs, Days | State: Oregon | Community Level: County",,,,,,,,,
,,,,,,,,,
"2014 State Total, Oregon",,,,,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,,,,
,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,5.622767757,18909451.69,5961.377762,11215.25804,37717079769,118.906547
State Total,,44022.43932,1116.416894,5.068924392,223146.4164,5659.032825,13621.48254,599650888.5,152.0725323
Age group,<1,525,1102.755839,9.078095238,4766,10010.92253,15827.06793,8309210.666,174.5339158
,17-Jan,633,76.88757166,5.573459716,3528,428.5297833,10802.67024,6838090.264,8.305910825
,18-44,14760.79471,1053.522989,4.635962116,68430.48506,4884.092664,10812.19228,159596550.5,113.9089312
,45-64,19456.1169,1827.182835,5.19778499,101128.7124,9497.303514,14948.48253,290839423.7,273.1361069
,65-84,8647.527706,1426.04819,5.237707297,45293.21896,7469.223012,15503.57719,134067613.3,221.088482
,Missing,*,†,*,*,†,*,*,†
Sex,Male,24813.48672,1270.976969,5.308958826,131733.7793,6747.564396,14802.30804,367296874,188.1339261
,Female,19207.9526,964.8000122,4.758791269,91406.63711,4591.281875,12094.63647,232313203.9,116.6890541
,Missing,*,†,*,*,†,*,*,†
Payer,Medicare,14458.51445,†,5.268536125,76175.20571,†,14645.14071,211746978.7,†
,Medicaid,17576.79377,†,5.135649409,90268.25056,†,12885.71796,226489607.3,†
,Private insurance,7859.182784,†,4.754441841,37366.02746,†,13310.26023,104607768.1,†
,Uninsured,1684.64718,†,4.071061165,6858.301713,†,11485.98215,19349827.45,†
,Other,2439.662428,†,5.112475705,12472.71489,†,15345.26181,37437258.68,†
,Missing,*,†,*,*,†,*,*,†
Type of stay,Neonatal/maternal,2587,61.88847157,4.032856591,10433,249.5873304,8348.003376,21596284.73,†
,Nonneonatal/nonmaternal,41435.43932,991.2547383,5.133610744,212713.4164,5088.715974,13950.72945,578054603.7,†
Type of substance or substance-related condition,Alcohol,22777.20803,577.6340484,5.064377693,115352.3843,2925.356989,14237.37454,324287641.8,82.23992296
,Cannabis,7822.983749,198.3922598,4.775789298,37360.92207,947.4796311,10364.96106,81084921.97,20.56328048
,Drug-induced mental disorders,2911.180776,73.82806245,6.175910113,17979.19079,455.9554775,16885.16941,49155780.58,12.46599342
,Hallucinogens,303,7.684133912,5.448844885,1651,41.86965376,9703.900264,2940281.78,0.745660691
,Opioids,11068.82326,280.7073273,5.252465345,58138.61059,1474.405509,13034.13253,144272509.4,36.58776507
,Other drug abuse,3702.141014,93.88695483,5.046690479,18683.55981,473.8184011,12175.75479,45076361.18,11.4314454
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",2512,63.70476695,3.837579618,9640,244.4721152,9667.405019,24284521.41,6.158597838
,Stimulants,8070.535969,204.6702281,4.991941391,40287.64255,1021.701783,12528.26046,101109776.7,25.64161926
,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,
,,,,,,,,,
"2014 Benton, Oregon",,,,,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,,,,
,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,5.622767757,18909451.69,5961.377762,11215.25804,37717079769,118.906547
State Total,,44022.43932,1116.416894,5.068924392,223146.4164,5659.032825,13621.48254,599650888.5,152.0725323
"Benton, Oregon",,496,626.8245523,6.179435484,3065,3873.421881,15355.82981,7616491.588,96.25411148
Age group,<1,*,*,*,*,*,*,*,*
,17-Jan,*,*,*,*,*,*,*,*
,18-44,178,479.1257301,6.269662921,1116,3003.956825,13227.9775,2354579.995,63.37864378
,45-64,214,1173.760421,6.35046729,1359,7453.927161,16906.49314,3617989.533,198.4417251
,65-84,92,884.0203709,5.641304348,519,4987.027962,16306.38709,1500187.612,144.1517836
,Missing,*,†,*,*,†,*,*,†
Sex,Male,296,744.6915568,7.148648649,2116,5323.538291,18064.27358,5347024.979,134.5231201
,Female,200,507.8591199,4.745,949,2409.791524,11347.33305,2269466.609,57.62846573
,Missing,*,†,*,*,†,*,*,†
Payer,Medicare,151,†,6.536423841,987,†,17012.79443,2568931.96,†
,Medicaid,214,†,6.570093458,1406,†,14743.98362,3155212.495,†
,Private insurance,85,†,4.882352941,415,†,15813.34509,1344134.332,†
,Uninsured,15,†,4.866666667,73,†,12055.75636,180836.3455,†
,Other,31,†,5.935483871,184,†,11850.85339,367376.4551,†
,Missing,*,†,*,*,†,*,*,†
Type of stay,Neonatal/maternal,35,58.43071786,2.8,98,163.60601,5106.846487,178739.627,†
,Nonneonatal/nonmaternal,461,769.6160267,6.436008677,2967,4953.255426,16133.95219,7437751.961,†
Type of substance or substance-related condition,Alcohol,295,372.8089575,6.772881356,1998,2524.990838,17421.28555,5139279.236,64.94811303
,Cannabis,127,160.4974156,5.582677165,709,896.0052572,12388.22463,1573304.528,19.88278037
,Drug-induced mental disorders,39,49.28660794,5.897435897,230,290.664611,16766.07858,653877.0646,8.263431418
,Hallucinogens,*,*,*,*,*,*,*,*
,Opioids,55,69.50675479,4.381818182,241,304.5659619,9782.417332,538032.9533,6.799440828
,Other drug abuse,48,60.66044055,6.291666667,302,381.6552718,12940.17035,621128.1769,7.849564344
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",16,20.22014685,2.8125,45,56.86916301,10571.62714,169146.0343,2.137598533
,Stimulants,79,99.83697507,6.506329114,514,649.5722175,14898.42691,1176975.726,14.87413876
,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,
,,,,,,,,,
"2014 Clackamas, Oregon",,,,,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,,,,
,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,5.622767757,18909451.69,5961.377762,11215.25804,37717079769,118.906547
State Total,,44022.43932,1116.416894,5.068924392,223146.4164,5659.032825,13621.48254,599650888.5,152.0725323
"Clackamas, Oregon",,3771,987.6407408,4.983028374,18791,4921.441835,11950.50931,45065370.62,118.0280987
Age group,<1,62,1475.487863,11.5,713,16968.11042,17804.64379,1103887.915,262.7053581
,17-Jan,85,105.8992089,5.705882353,485,604.2484271,9268.342532,787809.1152,9.815101417
,18-44,1344,1089.794528,4.602678571,6186,5015.973923,9081.627841,12205707.82,98.9710833
,45-64,1534,1339.457232,5.165580183,7924,6919.073731,13945.70976,21392718.77,186.7968179
,65-84,746,1253.73937,4.668900804,3483,5853.584753,12835.45175,9575247.003,160.9231119
,Missing,*,†,*,*,†,*,*,†
Sex,Male,2084,1111.045951,5.207293666,10852,5785.542541,12957.74085,27003931.93,143.966455
,Female,1687,868.4774103,4.705986959,7939,4087.043367,10706.247,18061438.69,92.9813367
,Missing,*,†,*,*,†,*,*,†
Payer,Medicare,1121,†,4.901873327,5495,†,13041.38111,14619388.23,†
,Medicaid,1267,†,5.3851618,6823,†,11031.19458,13976523.54,†
,Private insurance,1133,†,4.580759047,5190,†,11674.28197,13226961.47,†
,Uninsured,142,†,5.035211268,715,†,10771.51155,1529554.639,†
,Other,108,†,5.259259259,568,†,15860.58101,1712942.749,†
,Missing,*,†,*,*,†,*,*,†
Type of stay,Neonatal/maternal,227,60.92324208,5.246696035,1191,319.6457327,8774.326019,1991772.006,†
,Nonneonatal/nonmaternal,3544,951.1540526,4.966139955,17600,4723.564144,12153.94995,43073598.62,†
Type of substance or substance-related condition,Alcohol,2054,537.9512282,4.846153846,9954,2606.994414,12331.75844,25329431.84,66.33884599
,Cannabis,727,190.4043539,5.116918845,3720,974.2836265,9323.399922,6778111.744,17.75215938
