"Statistics for community hospital stays 2014 Washington, by county or county equivalent",,,,,,,,,
,,,,,,,,,
"Analysis Type: Community | Setting of Care: Hospital Inpatient | Geographic Settings: State | Years: 2014 | Categorization Type: Stays for Alcohol and Other Drugs | Outcome and Measures: Number, Costs, Days | State: Washington | Community Level: County",,,,,,,,,
,,,,,,,,,
"2014 State Total, Washington",,,,,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,,,,
,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,5.622767757,18909451.69,5961.377762,11215.25804,37717079769,118.906547
State Total,,71008.14488,1013.565299,5.960032032,423210.8181,6040.88165,14618.27058,1038016276,148.165718
Age group,<1,1323.638697,1489.242459,13.67085854,18095.27739,20359.22299,25642.44336,33941330.32,381.878154
,17-Jan,907.2874479,60.00705358,8.413184066,7633.1763,504.850387,18342.54135,16641957.53,11.00681862
,18-44,25942.48002,1015.891266,5.502209159,142740.9512,5589.646229,11690.72512,303286403,118.7650555
,45-64,30073.56284,1592.776464,5.97820438,179785.9051,9521.943236,15657.47926,470876186.4,249.3886446
,65-84,12761.17588,1324.952695,5.873714838,74955.50813,7782.394302,16712.44095,213270398.3,221.4319367
,Missing,*,†,*,*,†,*,*,†
Sex,Male,40194.55591,1149.385965,6.104860255,245382.1468,7016.840694,15458.95364,621365776.3,177.6830434
,Female,30812.58898,878.1685291,5.771266783,177827.6712,5068.144861,13521.88762,416644365.4,118.7449616
,Missing,*,†,*,*,†,*,*,†
Payer,Medicare,21091.9354,†,6.024103737,127060.0068,†,15728.61577,331746947.7,†
,Medicaid,27270.843,†,6.420327915,175087.7546,†,14764.61282,402643438.1,†
,Private insurance,17378.07544,†,5.386839194,93612.8979,†,13841.0434,240530696.4,†
,Uninsured,3339.728811,†,5.002369672,16706.55812,†,11341.48099,37877470.82,†
,Other,1923.562234,†,5.577464774,10728.6006,†,13081.93594,25163917.93,†
,Missing,*,†,*,*,†,*,*,†
Type of stay,Neonatal/maternal,5240.102966,66.32705896,7.071567468,37055.74166,469.0362724,12138.99531,63609585.35,†
,Nonneonatal/nonmaternal,65768.04192,832.4647096,5.871469868,386155.0764,4887.791458,14815.80813,974406690.2,†
Type of substance or substance-related condition,Alcohol,34191.64023,488.0490839,5.862634633,200453.0942,2861.253462,14759.78359,504661210.4,72.0349886
,Cannabis,12813.49836,182.8989805,5.397188594,69156.86722,987.1402911,11851.81279,151863183.8,21.67684475
,Drug-induced mental disorders,6691.668974,95.51641543,7.743976419,51820.12674,739.6768687,16626.10598,111256397.5,15.88066046
,Hallucinogens,358.0707799,5.111077297,5.179728649,1854.709477,26.4739935,11195.03332,4008614.312,0.572186806
,Opioids,21183.92292,302.3778358,6.665834713,141208.5288,2015.600674,14616.13527,309627083,44.19595351
,Other drug abuse,6859.559546,97.91287374,6.137603222,42101.25478,600.9503693,12380.38406,84923981.7,12.12198982
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",3706.536813,52.90684752,4.945942933,18332.31956,261.6742486,10658.86434,39507473.08,5.639269106
,Stimulants,12477.28616,178.099911,6.342995837,79143.37419,1129.686994,13351.08522,166585310.9,23.77827089
,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,
,,,,,,,,,
"2014 Adams, Washington",,,,,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,,,,
,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,5.622767757,18909451.69,5961.377762,11215.25804,37717079769,118.906547
State Total,,71008.14488,1013.565299,5.960032032,423210.8181,6040.88165,14618.27058,1038016276,148.165718
"Adams, Washington",,81,376.2541806,6.604938272,535,2485.135637,15084.22342,1221822.097,56.75502122
Age group,<1,*,*,*,*,*,*,*,*
,17-Jan,*,*,*,*,*,*,*,*
,18-44,30,392.7215604,7.433333333,223,2919.230266,17383.44895,521503.4685,68.26855197
,45-64,32,736.3092499,6.15625,197,4532.90382,14316.08107,458114.5942,105.4106291
,65-84,16,684.6384253,3.625,58,2481.814292,9705.70232,155291.2371,66.44896753
,Missing,*,†,*,*,†,*,*,†
Sex,Male,50,456.9966182,7.98,399,3646.833013,17669.89759,883494.8795,80.75083443
,Female,31,292.8119392,4.387096774,136,1284.594314,10913.78121,338327.2174,31.95685438
,Missing,*,†,*,*,†,*,*,†
Payer,Medicare,31,†,3.677419355,114,†,9972.010213,309132.3166,†
,Medicaid,26,†,10.19230769,265,†,21053.64444,547394.7556,†
,Private insurance,17,†,5.941176471,101,†,13397.38237,227755.5003,†
,Uninsured,*,†,*,*,†,*,*,†
,Other,*,†,*,*,†,*,*,†
,Missing,*,†,*,*,†,*,*,†
Type of stay,Neonatal/maternal,*,*,*,*,*,*,*,†
,Nonneonatal/nonmaternal,77,250,6.857142857,528,1714.285714,15541.24217,1196675.647,†
Type of substance or substance-related condition,Alcohol,57,264.7714604,7.035087719,401,1862.69045,16043.23486,914464.3871,42.47790724
,Cannabis,12,55.74136009,6.916666667,83,385.5444073,8275.256027,99303.07232,4.61274026
,Drug-induced mental disorders,*,*,*,*,*,*,*,*
,Hallucinogens,*,*,*,*,*,*,*,*
,Opioids,*,*,*,*,*,*,*,*
,Other drug abuse,*,*,*,*,*,*,*,*
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",*,*,*,*,*,*,*,*
,Stimulants,12,55.74136009,8.25,99,459.8662207,15704.42156,188453.0587,8.753858172
,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,
,,,,,,,,,
"2014 Benton, Washington",,,,,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,,,,
,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,5.622767757,18909451.69,5961.377762,11215.25804,37717079769,118.906547
State Total,,71008.14488,1013.565299,5.960032032,423210.8181,6040.88165,14618.27058,1038016276,148.165718
"Benton, Washington",,1270,682.6488927,4.633070866,5884,3162.760697,12786.23473,16238518.1,87.28508978
Age group,<1,27,986.8421053,12.14814815,328,11988.30409,17545.06896,473716.8619,173.1421279
,17-Jan,29,62.75426296,5.586206897,162,350.5582965,7799.711507,226191.6337,4.89465147
,18-44,387,600.4188969,4.279069767,1656,2569.23435,11750.74036,4547536.518,70.55366562
,45-64,569,1174.043124,4.453427065,2534,5228.515424,12635.62074,7189668.204,148.3476365
,65-84,258,1067.350654,4.666666667,1204,4980.969717,14734.12746,3801404.885,157.2648058
,Missing,*,†,*,*,†,*,*,†
Sex,Male,772,829.4029803,4.757772021,3673,3946.110293,13369.71555,10321420.41,110.8888192
,Female,498,535.7085229,4.439759036,2211,2378.416755,11881.72228,5917097.696,63.65139894
,Missing,*,†,*,*,†,*,*,†
Payer,Medicare,432,†,4.331018519,1871,†,12941.99623,5590942.37,†
,Medicaid,270,†,5.751851852,1553,†,13643.55869,3683760.847,†
,Private insurance,519,†,4.200385357,2180,†,12246.51677,6355942.205,†
,Uninsured,31,†,3.741935484,116,†,10406.12476,322589.8676,†
,Other,18,†,9.111111111,164,†,15849.04515,285282.8127,†
,Missing,*,†,*,*,†,*,*,†
Type of stay,Neonatal/maternal,70,28.03364037,7.085714286,496,198.638366,11087.7683,776143.7809,†
,Nonneonatal/nonmaternal,1200,480.576692,4.49,5388,2157.789347,12885.31193,15462374.32,†
Type of substance or substance-related condition,Alcohol,696,374.113094,4.649425287,3236,1739.410879,12978.42624,9032984.661,48.55399194
,Cannabis,204,109.6538379,4.039215686,824,442.915502,11025.46275,2249194.401,12.08984305
,Drug-induced mental disorders,99,53.2143625,5.808080808,575,309.0733176,14285.8999,1414304.09,7.60215056
,Hallucinogens,*,*,*,*,*,*,*,*
,Opioids,251,134.9172221,5.071713147,1273,684.2614492,12222.71863,3067902.376,16.49055244
,Other drug abuse,129,69.3399269,4.263565892,550,295.6353472,10828.12424,1396828.026,7.508213429
