"Statistics for community hospital stays 2014 Utah, by county or county equivalent",,,,,,,,,
,,,,,,,,,
"Analysis Type: Community | Setting of Care: Hospital Inpatient | Geographic Settings: State | Years: 2014 | Categorization Type: Stays for Alcohol and Other Drugs | Outcome and Measures: Number, Costs, Days | State: Utah | Community Level: County",,,,,,,,,
,,,,,,,,,
"2014 State Total, Utah",,,,,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,,,,
,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,5.622767757,18909451.69,5961.377762,11215.25804,37717079769,118.906547
State Total,,18112.63173,621.406904,4.495096204,81418.02213,2793.283816,8818.3605,159723716.2,54.79790097
Age group,<1,427.1670831,846.9151892,13.73311381,5866.334166,11630.78268,20505.58558,8759311.179,173.6649189
,17-Jan,511.2506247,61.03552229,4.413198764,2256.250625,269.3618915,9594.26553,4905074.246,5.855910077
,18-44,9850.411652,851.5894363,4.093071942,40318.44355,3485.616827,7195.798834,70881580.68,61.27866272
,45-64,5830.929764,999.4428976,4.430178426,25832.05924,4427.710363,9828.304088,57308150.84,98.22828717
,65-84,1492.872604,520.9179141,4.786030994,7144.934553,2493.129282,11969.94251,17869599.24,62.35357482
,Missing,*,‰ÛÊ,*,*,‰ÛÊ,*,*,‰ÛÊ
Sex,Male,9942.631749,679.4013933,4.537049144,45110.20887,3082.47751,9264.228068,92110808.12,62.94129457
,Female,8167.999979,562.7910231,4.443782243,36296.81327,2500.920755,8276.179989,67599837.98,46.57759803
,Missing,*,‰ÛÊ,*,*,‰ÛÊ,*,*,‰ÛÊ
Payer,Medicare,3436.222016,‰ÛÊ,4.754133421,16336.25793,‰ÛÊ,10598.21404,36417816.4,‰ÛÊ
,Medicaid,4449.449229,‰ÛÊ,5.050656338,22472.63895,‰ÛÊ,9531.817512,42411338.08,‰ÛÊ
,Private insurance,5683.336585,‰ÛÊ,4.122596378,23430.10282,‰ÛÊ,8379.154459,47621555.09,‰ÛÊ
,Uninsured,3745.350388,‰ÛÊ,4.022186275,15064.49693,‰ÛÊ,7123.09376,26678481.98,‰ÛÊ
,Other,783.2735106,‰ÛÊ,5.10106043,3995.525511,‰ÛÊ,8054.612747,6308964.803,‰ÛÊ
,Missing,15,‰ÛÊ,7.933333333,119,‰ÛÊ,19037.32231,285559.8346,‰ÛÊ
Type of stay,Neonatal/maternal,1089.835293,22.51214173,7.179783099,7824.78102,161.6322947,11075.28923,12070241.08,‰ÛÊ
,Nonneonatal/nonmaternal,17022.79643,351.6307541,4.323216893,73593.24111,1520.176016,8673.867168,147653475.1,‰ÛÊ
Type of substance or substance-related condition,Alcohol,8089.452768,277.5323804,4.274239866,34576.26151,1186.239964,8683.574019,70245361.88,24.09972968
,Cannabis,2753.398852,94.46341547,4.686187416,12902.94305,442.6732688,7619.097312,20978413.79,7.197259549
,Drug-induced mental disorders,2793.155347,95.82737852,4.524267197,12636.98111,433.5486652,8763.735888,24478475.76,8.398058362
,Hallucinogens,120.6953468,4.140807525,5.265557296,635.5282636,21.80365927,7356.968478,887951.8615,0.304637904
,Opioids,5417.706464,185.8702949,4.778576987,25888.92743,888.1955137,8336.324741,45163760.44,15.49475138
,Other drug abuse,1979.075812,67.89799469,4.180048859,8272.633588,283.8169352,7583.511424,15008344.03,5.149052185
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",2221.683139,76.22134992,3.467310065,7703.264308,264.2830537,7023.630326,15604281.07,5.353505848
,Stimulants,3465.855246,118.9063197,4.524296256,15680.55591,537.9674169,7262.44914,25170597.45,8.63551099
,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,
,,,,,,,,,
"2014 Beaver, Utah",,,,,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,,,,
,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,5.622767757,18909451.69,5961.377762,11215.25804,37717079769,118.906547
State Total,,18112.63173,621.406904,4.495096204,81418.02213,2793.283816,8818.3605,159723716.2,54.79790097
"Beaver, Utah",,19,291.3663549,3.368421053,64,981.4445637,6869.530404,130521.0777,20.01550033
Age group,<1,*,*,*,*,*,*,*,*
,17-Jan,*,*,*,*,*,*,*,*
,18-44,*,*,*,*,*,*,*,*
,45-64,*,*,*,*,*,*,*,*
,65-84,*,*,*,*,*,*,*,*
,Missing,*,‰ÛÊ,*,*,‰ÛÊ,*,*,‰ÛÊ
Sex,Male,11,326.5063817,3.181818182,35,1038.883942,6233.454961,68568.00457,20.35262825
,Female,*,*,*,*,*,*,*,*
,Missing,*,‰ÛÊ,*,*,‰ÛÊ,*,*,‰ÛÊ
Payer,Medicare,*,‰ÛÊ,*,*,‰ÛÊ,*,*,‰ÛÊ
,Medicaid,*,‰ÛÊ,*,*,‰ÛÊ,*,*,‰ÛÊ
,Private insurance,*,‰ÛÊ,*,*,‰ÛÊ,*,*,‰ÛÊ
,Uninsured,*,‰ÛÊ,*,*,‰ÛÊ,*,*,‰ÛÊ
,Other,*,‰ÛÊ,*,*,‰ÛÊ,*,*,‰ÛÊ
,Missing,*,‰ÛÊ,*,*,‰ÛÊ,*,*,‰ÛÊ
Type of stay,Neonatal/maternal,*,*,*,*,*,*,*,‰ÛÊ
,Nonneonatal/nonmaternal,18,219.5121951,3.444444444,62,756.097561,7192.531362,129465.5645,‰ÛÊ
Type of substance or substance-related condition,Alcohol,11,168.6857844,3.181818182,35,536.7274958,7193.572769,79129.30046,12.13453465
,Cannabis,*,*,*,*,*,*,*,*
,Drug-induced mental disorders,*,*,*,*,*,*,*,*
,Hallucinogens,*,*,*,*,*,*,*,*
,Opioids,*,*,*,*,*,*,*,*
,Other drug abuse,*,*,*,*,*,*,*,*
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",*,*,*,*,*,*,*,*
,Stimulants,*,*,*,*,*,*,*,*
,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,
,,,,,,,,,
"2014 Box Elder, Utah",,,,,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,,,,
,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,5.622767757,18909451.69,5961.377762,11215.25804,37717079769,118.906547
State Total,,18112.63173,621.406904,4.495096204,81418.02213,2793.283816,8818.3605,159723716.2,54.79790097
"Box Elder, Utah",,234,459.5895119,3.97008547,929,1824.609644,8112.964459,1898433.683,37.28633376
Age group,<1,*,*,*,*,*,*,*,*
,17-Jan,*,*,*,*,*,*,*,*
,18-44,115,657.0302234,3.634782609,418,2388.162029,6272.572488,721345.8361,41.21269703
,45-64,86,783.2422587,3.523255814,303,2759.562842,8779.00245,754994.2107,68.76085708
,65-84,21,351.1118542,5.476190476,115,1922.755392,13226.61381,277758.8899,46.44020899
,Missing,*,‰ÛÊ,*,*,‰ÛÊ,*,*,‰ÛÊ
Sex,Male,133,517.8522758,3.601503759,479,1865.046918,7538.561793,1002628.718,39.03861381
,Female,101,400.2853519,4.455445545,450,1783.449588,8869.356088,895804.9649,35.50273323
,Missing,*,‰ÛÊ,*,*,‰ÛÊ,*,*,‰ÛÊ
Payer,Medicare,49,‰ÛÊ,3.857142857,189,‰ÛÊ,8520.209344,417490.2579,‰ÛÊ
,Medicaid,61,‰ÛÊ,3.672131148,224,‰ÛÊ,6996.606053,426792.9692,‰ÛÊ
,Private insurance,80,‰ÛÊ,4.5875,367,‰ÛÊ,10132.51785,810601.4282,‰ÛÊ
,Uninsured,38,‰ÛÊ,3.473684211,132,‰ÛÊ,5899.374814,224176.243,‰ÛÊ
,Other,*,‰ÛÊ,*,*,‰ÛÊ,*,*,‰ÛÊ
,Missing,*,‰ÛÊ,*,*,‰ÛÊ,*,*,‰ÛÊ
Type of stay,Neonatal/maternal,11,12.94117647,7,77,90.58823529,13332.96744,146662.6419,‰ÛÊ
