"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Franklin County, OH"	"39049"	"2006"	"2006"	45	1115924	4.0
	"Hamilton County, OH"	"39061"	"1999"	"1999"	11	849917	Unreliable
	"Hamilton County, OH"	"39061"	"2000"	"2000"	12	845303	Unreliable
	"Hamilton County, OH"	"39061"	"2001"	"2001"	18	840335	Unreliable
	"Hamilton County, OH"	"39061"	"2002"	"2002"	25	832390	3.0
	"Hamilton County, OH"	"39061"	"2003"	"2003"	41	825139	5.0
	"Hamilton County, OH"	"39061"	"2004"	"2004"	43	817306	5.3
	"Hamilton County, OH"	"39061"	"2005"	"2005"	37	810352	4.6
	"Hamilton County, OH"	"39061"	"2006"	"2006"	44	804913	5.5
	"Lake County, OH"	"39085"	"2002"	"2002"	10	227747	Unreliable
	"Lake County, OH"	"39085"	"2005"	"2005"	11	227647	Unreliable
	"Lake County, OH"	"39085"	"2006"	"2006"	11	228203	Unreliable
	"Lucas County, OH"	"39095"	"2002"	"2002"	11	454240	Unreliable
	"Lucas County, OH"	"39095"	"2005"	"2005"	15	449224	Unreliable
	"Lucas County, OH"	"39095"	"2006"	"2006"	11	446769	Unreliable
	"Mahoning County, OH"	"39099"	"2003"	"2003"	10	251696	Unreliable
	"Mahoning County, OH"	"39099"	"2005"	"2005"	13	247702	Unreliable
	"Mahoning County, OH"	"39099"	"2006"	"2006"	16	246112	Unreliable
	"Montgomery County, OH"	"39113"	"1999"	"1999"	14	561944	Unreliable
	"Montgomery County, OH"	"39113"	"2000"	"2000"	14	559062	Unreliable
	"Montgomery County, OH"	"39113"	"2001"	"2001"	28	555536	5.0
	"Montgomery County, OH"	"39113"	"2002"	"2002"	43	553170	7.8
	"Montgomery County, OH"	"39113"	"2003"	"2003"	15	551742	Unreliable
	"Montgomery County, OH"	"39113"	"2004"	"2004"	39	549713	7.1
	"Montgomery County, OH"	"39113"	"2005"	"2005"	26	546979	4.8
	"Montgomery County, OH"	"39113"	"2006"	"2006"	35	543620	6.4
	"Scioto County, OH"	"39145"	"2005"	"2005"	10	77926	Unreliable
	"Stark County, OH"	"39151"	"2004"	"2004"	10	376663	Unreliable
	"Summit County, OH"	"39153"	"2001"	"2001"	11	544554	Unreliable
	"Summit County, OH"	"39153"	"2002"	"2002"	14	544866	Unreliable
	"Summit County, OH"	"39153"	"2003"	"2003"	15	545163	Unreliable
	"Summit County, OH"	"39153"	"2004"	"2004"	13	545037	Unreliable
	"Summit County, OH"	"39153"	"2005"	"2005"	12	545029	Unreliable
	"Summit County, OH"	"39153"	"2006"	"2006"	14	544660	Unreliable
	"Trumbull County, OH"	"39155"	"2004"	"2004"	15	219540	Unreliable
	"Trumbull County, OH"	"39155"	"2005"	"2005"	13	217926	Unreliable
	"Trumbull County, OH"	"39155"	"2006"	"2006"	22	216185	10.2
	"Cherokee County, OK"	"40021"	"2006"	"2006"	11	45517	Unreliable
	"Cleveland County, OK"	"40027"	"2000"	"2000"	12	208016	Unreliable
	"Cleveland County, OK"	"40027"	"2003"	"2003"	13	221714	Unreliable
	"Cleveland County, OK"	"40027"	"2005"	"2005"	11	229743	Unreliable
	"Cleveland County, OK"	"40027"	"2006"	"2006"	20	237257	8.4
	"Creek County, OK"	"40037"	"2004"	"2004"	12	67843	Unreliable
	"Creek County, OK"	"40037"	"2006"	"2006"	15	67791	Unreliable
	"Oklahoma County, OK"	"40109"	"1999"	"1999"	17	657182	Unreliable
	"Oklahoma County, OK"	"40109"	"2000"	"2000"	27	660448	4.1
	"Oklahoma County, OK"	"40109"	"2001"	"2001"	26	664836	3.9
	"Oklahoma County, OK"	"40109"	"2002"	"2002"	17	671120	Unreliable
	"Oklahoma County, OK"	"40109"	"2003"	"2003"	37	674571	5.5
	"Oklahoma County, OK"	"40109"	"2004"	"2004"	42	677742	6.2
	"Oklahoma County, OK"	"40109"	"2005"	"2005"	40	683299	5.9
	"Oklahoma County, OK"	"40109"	"2006"	"2006"	49	690153	7.1
	"Pottawatomie County, OK"	"40125"	"2006"	"2006"	12	67696	Unreliable
	"Tulsa County, OK"	"40143"	"1999"	"1999"	13	561682	Unreliable
	"Tulsa County, OK"	"40143"	"2000"	"2000"	34	563299	6.0
	"Tulsa County, OK"	"40143"	"2001"	"2001"	28	566175	4.9
	"Tulsa County, OK"	"40143"	"2002"	"2002"	29	569170	5.1
	"Tulsa County, OK"	"40143"	"2003"	"2003"	70	568406	12.3
	"Tulsa County, OK"	"40143"	"2004"	"2004"	75	566140	13.2
	"Tulsa County, OK"	"40143"	"2005"	"2005"	83	568199	14.6
	"Tulsa County, OK"	"40143"	"2006"	"2006"	86	575014	15.0
	"Wagoner County, OK"	"40145"	"2006"	"2006"	11	66345	Unreliable
	"Clackamas County, OR"	"41005"	"2003"	"2003"	13	352032	Unreliable
	"Clackamas County, OR"	"41005"	"2005"	"2005"	20	359308	5.6
	"Clackamas County, OR"	"41005"	"2006"	"2006"	25	363508	6.9
	"Jackson County, OR"	"41029"	"2003"	"2003"	17	189838	Unreliable
	"Jackson County, OR"	"41029"	"2004"	"2004"	17	192185	Unreliable
	"Jackson County, OR"	"41029"	"2005"	"2005"	19	194701	Unreliable
	"Jackson County, OR"	"41029"	"2006"	"2006"	42	196858	21.3
	"Lane County, OR"	"41039"	"2000"	"2000"	11	322959	Unreliable
	"Lane County, OR"	"41039"	"2001"	"2001"	20	324855	6.2
	"Lane County, OR"	"41039"	"2002"	"2002"	17	327506	Unreliable
	"Lane County, OR"	"41039"	"2003"	"2003"	12	330845	Unreliable
	"Lane County, OR"	"41039"	"2004"	"2004"	21	332327	6.3
	"Lane County, OR"	"41039"	"2005"	"2005"	22	335831	6.6
	"Lane County, OR"	"41039"	"2006"	"2006"	24	339926	7.1
	"Marion County, OR"	"41047"	"2002"	"2002"	11	292533	Unreliable
	"Marion County, OR"	"41047"	"2004"	"2004"	11	297139	Unreliable
	"Marion County, OR"	"41047"	"2006"	"2006"	11	303290	Unreliable
	"Multnomah County, OR"	"41051"	"1999"	"1999"	14	657740	Unreliable
	"Multnomah County, OR"	"41051"	"2000"	"2000"	17	660486	Unreliable
	"Multnomah County, OR"	"41051"	"2001"	"2001"	30	669690	4.5
	"Multnomah County, OR"	"41051"	"2002"	"2002"	42	676653	6.2
	"Multnomah County, OR"	"41051"	"2003"	"2003"	48	679348	7.1
	"Multnomah County, OR"	"41051"	"2004"	"2004"	41	672526	6.1
	"Multnomah County, OR"	"41051"	"2005"	"2005"	52	674862	7.7
	"Multnomah County, OR"	"41051"	"2006"	"2006"	67	683767	9.8
	"Washington County, OR"	"41067"	"2001"	"2001"	11	460622	Unreliable
	"Washington County, OR"	"41067"	"2003"	"2003"	18	474336	Unreliable
	"Washington County, OR"	"41067"	"2004"	"2004"	11	480207	Unreliable
	"Washington County, OR"	"41067"	"2005"	"2005"	24	490773	4.9
	"Washington County, OR"	"41067"	"2006"	"2006"	18	502226	Unreliable
	"Allegheny County, PA"	"42003"	"1999"	"1999"	22	1287247	1.7
	"Allegheny County, PA"	"42003"	"2000"	"2000"	22	1281666	1.7
	"Allegheny County, PA"	"42003"	"2001"	"2001"	15	1272416	Unreliable
	"Allegheny County, PA"	"42003"	"2002"	"2002"	42	1265577	3.3
	"Allegheny County, PA"	"42003"	"2003"	"2003"	56	1258420	4.5
	"Allegheny County, PA"	"42003"	"2004"	"2004"	61	1247531	4.9
	"Allegheny County, PA"	"42003"	"2005"	"2005"	67	1234787	5.4
	"Allegheny County, PA"	"42003"	"2006"	"2006"	58	1226025	4.7
	"Cambria County, PA"	"42021"	"2005"	"2005"	14	146975	Unreliable
	"Cambria County, PA"	"42021"	"2006"	"2006"	22	146093	15.1
	"Delaware County, PA"	"42045"	"1999"	"1999"	12	550820	Unreliable
	"Erie County, PA"	"42049"	"2005"	"2005"	15	277211	Unreliable
	"Lackawanna County, PA"	"42069"	"2002"	"2002"	12	211980	Unreliable
	"Lackawanna County, PA"	"42069"	"2003"	"2003"	13	211769	Unreliable
	"Lackawanna County, PA"	"42069"	"2004"	"2004"	12	211861	Unreliable
	"Lackawanna County, PA"	"42069"	"2005"	"2005"	10	212305	Unreliable
	"Lackawanna County, PA"	"42069"	"2006"	"2006"	11	212595	Unreliable
	"Lehigh County, PA"	"42077"	"1999"	"1999"	10	310514	Unreliable
	"Lehigh County, PA"	"42077"	"2000"	"2000"	13	312090	Unreliable
	"Philadelphia County, PA"	"42101"	"2004"	"2004"	11	1492882	Unreliable
	"Philadelphia County, PA"	"42101"	"2005"	"2005"	17	1490861	Unreliable
	"Washington County, PA"	"42125"	"2003"	"2003"	11	203859	Unreliable
	"Washington County, PA"	"42125"	"2004"	"2004"	15	204090	Unreliable
	"Washington County, PA"	"42125"	"2006"	"2006"	11	205992	Unreliable
	"Westmoreland County, PA"	"42129"	"2004"	"2004"	13	367281	Unreliable
	"Westmoreland County, PA"	"42129"	"2005"	"2005"	17	366946	Unreliable
	"Westmoreland County, PA"	"42129"	"2006"	"2006"	18	366559	Unreliable
	"Kent County, RI"	"44003"	"2005"	"2005"	12	169815	Unreliable
	"Kent County, RI"	"44003"	"2006"	"2006"	12	168522	Unreliable
	"Providence County, RI"	"44007"	"2001"	"2001"	20	626935	3.2
	"Providence County, RI"	"44007"	"2002"	"2002"	17	632252	Unreliable
	"Providence County, RI"	"44007"	"2003"	"2003"	25	636149	3.9
	"Providence County, RI"	"44007"	"2004"	"2004"	21	638358	3.3
	"Providence County, RI"	"44007"	"2005"	"2005"	35	635060	5.5
	"Providence County, RI"	"44007"	"2006"	"2006"	45	631691	7.1
	"Charleston County, SC"	"45019"	"2000"	"2000"	10	309969	Unreliable
	"Charleston County, SC"	"45019"	"2004"	"2004"	10	328105	Unreliable
	"Charleston County, SC"	"45019"	"2006"	"2006"	14	334826	Unreliable
	"Greenville County, SC"	"45045"	"2000"	"2000"	15	379616	Unreliable
	"Greenville County, SC"	"45045"	"2001"	"2001"	20	385780	5.2
	"Greenville County, SC"	"45045"	"2002"	"2002"	10	390197	Unreliable
	"Greenville County, SC"	"45045"	"2003"	"2003"	25	394242	6.3
	"Greenville County, SC"	"45045"	"2004"	"2004"	18	399319	Unreliable
	"Greenville County, SC"	"45045"	"2005"	"2005"	36	405608	8.9
	"Greenville County, SC"	"45045"	"2006"	"2006"	38	415957	9.1
	"Pickens County, SC"	"45077"	"2006"	"2006"	15	115570	Unreliable
	"Spartanburg County, SC"	"45083"	"2005"	"2005"	11	264481	Unreliable
	"Spartanburg County, SC"	"45083"	"2006"	"2006"	22	268898	8.2
	"Blount County, TN"	"47009"	"2003"	"2003"	10	111156	Unreliable
	"Blount County, TN"	"47009"	"2004"	"2004"	11	113151	Unreliable
	"Blount County, TN"	"47009"	"2006"	"2006"	11	118228	Unreliable
	"Davidson County, TN"	"47037"	"1999"	"1999"	10	567251	Unreliable
	"Davidson County, TN"	"47037"	"2001"	"2001"	30	574119	5.2
	"Davidson County, TN"	"47037"	"2002"	"2002"	24	574215	4.2
	"Davidson County, TN"	"47037"	"2003"	"2003"	31	577231	5.4
	"Davidson County, TN"	"47037"	"2004"	"2004"	39	583013	6.7
	"Davidson County, TN"	"47037"	"2005"	"2005"	43	589787	7.3
	"Davidson County, TN"	"47037"	"2006"	"2006"	44	597597	7.4
	"Hamilton County, TN"	"47065"	"1999"	"1999"	11	306915	Unreliable
	"Hamilton County, TN"	"47065"	"2003"	"2003"	10	313079	Unreliable
	"Hamilton County, TN"	"47065"	"2004"	"2004"	14	315396	Unreliable
	"Hamilton County, TN"	"47065"	"2005"	"2005"	16	317901	Unreliable
	"Hamilton County, TN"	"47065"	"2006"	"2006"	25	321350	7.8
	"Henry County, TN"	"47079"	"2006"	"2006"	10	31686	Unreliable
	"Knox County, TN"	"47093"	"2000"	"2000"	10	382032	Unreliable
	"Knox County, TN"	"47093"	"2001"	"2001"	17	385823	Unreliable
	"Knox County, TN"	"47093"	"2002"	"2002"	34	389443	8.7
	"Knox County, TN"	"47093"	"2003"	"2003"	40	394263	10.1
	"Knox County, TN"	"47093"	"2004"	"2004"	53	398307	13.3
	"Knox County, TN"	"47093"	"2005"	"2005"	55	404234	13.6
	"Knox County, TN"	"47093"	"2006"	"2006"	62	411785	15.1
	"Rutherford County, TN"	"47149"	"2005"	"2005"	11	221318	Unreliable
	"Shelby County, TN"	"47157"	"1999"	"1999"	12	893826	Unreliable
	"Shelby County, TN"	"47157"	"2004"	"2004"	15	909643	Unreliable
	"Shelby County, TN"	"47157"	"2005"	"2005"	25	913201	2.7
	"Shelby County, TN"	"47157"	"2006"	"2006"	28	920106	3.0
	"Bexar County, TX"	"48029"	"1999"	"1999"	14	1378688	Unreliable
	"Bexar County, TX"	"48029"	"2000"	"2000"	13	1392931	Unreliable
	"Bexar County, TX"	"48029"	"2001"	"2001"	12	1419020	Unreliable
	"Bexar County, TX"	"48029"	"2002"	"2002"	25	1446755	1.7
	"Bexar County, TX"	"48029"	"2003"	"2003"	25	1469623	1.7
	"Bexar County, TX"	"48029"	"2004"	"2004"	25	1500919	1.7
	"Bexar County, TX"	"48029"	"2005"	"2005"	38	1529270	2.5
	"Bexar County, TX"	"48029"	"2006"	"2006"	28	1573935	1.8
	"Brazoria County, TX"	"48039"	"2002"	"2002"	11	255246	Unreliable
	"Brazoria County, TX"	"48039"	"2003"	"2003"	10	261269	Unreliable
	"Brazoria County, TX"	"48039"	"2004"	"2004"	14	268051	Unreliable
	"Brazoria County, TX"	"48039"	"2005"	"2005"	22	274336	8.0
	"Brazoria County, TX"	"48039"	"2006"	"2006"	23	284248	8.1
	"Collin County, TX"	"48085"	"2003"	"2003"	17	589394	Unreliable
	"Collin County, TX"	"48085"	"2004"	"2004"	12	617802	Unreliable
	"Collin County, TX"	"48085"	"2005"	"2005"	21	647187	3.2
	"Collin County, TX"	"48085"	"2006"	"2006"	11	683935	Unreliable
	"Dallas County, TX"	"48113"	"1999"	"1999"	11	2197658	Unreliable
	"Dallas County, TX"	"48113"	"2000"	"2000"	18	2218899	Unreliable
	"Dallas County, TX"	"48113"	"2001"	"2001"	17	2249418	Unreliable
	"Dallas County, TX"	"48113"	"2002"	"2002"	28	2250326	1.2
	"Dallas County, TX"	"48113"	"2003"	"2003"	29	2246432	1.3
	"Dallas County, TX"	"48113"	"2004"	"2004"	27	2244020	1.2
	"Dallas County, TX"	"48113"	"2005"	"2005"	31	2250830	1.4
	"Dallas County, TX"	"48113"	"2006"	"2006"	26	2275434	1.1
	"Denton County, TX"	"48121"	"2002"	"2002"	10	487617	Unreliable
	"Denton County, TX"	"48121"	"2003"	"2003"	13	509732	Unreliable
	"Denton County, TX"	"48121"	"2004"	"2004"	10	529811	Unreliable
	"Denton County, TX"	"48121"	"2005"	"2005"	16	553669	Unreliable
	"Denton County, TX"	"48121"	"2006"	"2006"	10	584561	Unreliable
	"El Paso County, TX"	"48141"	"2005"	"2005"	11	728095	Unreliable
	"El Paso County, TX"	"48141"	"2006"	"2006"	28	744795	3.8
	"Fort Bend County, TX"	"48157"	"2006"	"2006"	14	490916	Unreliable
	"Galveston County, TX"	"48167"	"2001"	"2001"	16	254521	Unreliable
	"Galveston County, TX"	"48167"	"2002"	"2002"	15	260096	Unreliable
	"Galveston County, TX"	"48167"	"2003"	"2003"	17	265269	Unreliable
	"Galveston County, TX"	"48167"	"2004"	"2004"	17	269760	Unreliable
	"Galveston County, TX"	"48167"	"2005"	"2005"	22	274806	8.0
	"Galveston County, TX"	"48167"	"2006"	"2006"	32	279182	11.5
	"Harris County, TX"	"48201"	"1999"	"1999"	28	3359671	0.8
	"Harris County, TX"	"48201"	"2000"	"2000"	39	3400578	1.1
	"Harris County, TX"	"48201"	"2001"	"2001"	68	3471291	2.0
	"Harris County, TX"	"48201"	"2002"	"2002"	139	3536682	3.9
	"Harris County, TX"	"48201"	"2003"	"2003"	118	3586133	3.3
	"Harris County, TX"	"48201"	"2004"	"2004"	149	3630185	4.1
	"Harris County, TX"	"48201"	"2005"	"2005"	147	3681829	4.0
	"Harris County, TX"	"48201"	"2006"	"2006"	195	3807435	5.1
	"Jefferson County, TX"	"48245"	"2002"	"2002"	12	250146	Unreliable
	"Jefferson County, TX"	"48245"	"2003"	"2003"	14	250183	Unreliable
	"Jefferson County, TX"	"48245"	"2004"	"2004"	12	250638	Unreliable
	"Jefferson County, TX"	"48245"	"2005"	"2005"	15	250849	Unreliable
	"Jefferson County, TX"	"48245"	"2006"	"2006"	27	245962	11.0
	"Montgomery County, TX"	"48339"	"2002"	"2002"	13	326466	Unreliable
	"Montgomery County, TX"	"48339"	"2003"	"2003"	28	341499	8.2
	"Montgomery County, TX"	"48339"	"2004"	"2004"	16	357607	Unreliable
	"Montgomery County, TX"	"48339"	"2005"	"2005"	24	372541	6.4
	"Montgomery County, TX"	"48339"	"2006"	"2006"	58	392497	14.8
	"Nueces County, TX"	"48355"	"2004"	"2004"	12	321879	Unreliable
	"Nueces County, TX"	"48355"	"2005"	"2005"	20	325515	6.1
	"Nueces County, TX"	"48355"	"2006"	"2006"	19	329113	Unreliable
	"Orange County, TX"	"48361"	"2003"	"2003"	13	83553	Unreliable
	"Orange County, TX"	"48361"	"2004"	"2004"	13	83580	Unreliable
	"Orange County, TX"	"48361"	"2005"	"2005"	18	83500	Unreliable
	"Orange County, TX"	"48361"	"2006"	"2006"	25	81687	30.6
	"Smith County, TX"	"48423"	"2006"	"2006"	14	196124	Unreliable
	"Tarrant County, TX"	"48439"	"1999"	"1999"	27	1422372	1.9
	"Tarrant County, TX"	"48439"	"2000"	"2000"	26	1446219	1.8
	"Tarrant County, TX"	"48439"	"2001"	"2001"	39	1490204	2.6
	"Tarrant County, TX"	"48439"	"2002"	"2002"	47	1524249	3.1
	"Tarrant County, TX"	"48439"	"2003"	"2003"	42	1553086	2.7
	"Tarrant County, TX"	"48439"	"2004"	"2004"	38	1580595	2.4
	"Tarrant County, TX"	"48439"	"2005"	"2005"	36	1612048	2.2
	"Tarrant County, TX"	"48439"	"2006"	"2006"	34	1662005	2.0
	"Travis County, TX"	"48453"	"2001"	"2001"	14	844877	Unreliable
	"Travis County, TX"	"48453"	"2003"	"2003"	17	856315	Unreliable
	"Travis County, TX"	"48453"	"2004"	"2004"	11	870809	Unreliable
	"Travis County, TX"	"48453"	"2005"	"2005"	10	891266	Unreliable
	"Travis County, TX"	"48453"	"2006"	"2006"	21	925151	2.3
	"Davis County, UT"	"49011"	"1999"	"1999"	10	235912	Unreliable
	"Davis County, UT"	"49011"	"2000"	"2000"	14	238994	Unreliable
	"Davis County, UT"	"49011"	"2001"	"2001"	10	244687	Unreliable
	"Davis County, UT"	"49011"	"2002"	"2002"	22	249676	8.8
	"Davis County, UT"	"49011"	"2003"	"2003"	18	255582	Unreliable
	"Davis County, UT"	"49011"	"2004"	"2004"	20	262189	7.6
	"Davis County, UT"	"49011"	"2005"	"2005"	19	269208	Unreliable
	"Davis County, UT"	"49011"	"2006"	"2006"	25	278800	9.0
	"Salt Lake County, UT"	"49035"	"1999"	"1999"	70	891116	7.9
	"Salt Lake County, UT"	"49035"	"2000"	"2000"	80	898387	8.9
	"Salt Lake County, UT"	"49035"	"2001"	"2001"	78	910750	8.6
	"Salt Lake County, UT"	"49035"	"2002"	"2002"	74	918152	8.1
	"Salt Lake County, UT"	"49035"	"2003"	"2003"	103	924802	11.1
	"Salt Lake County, UT"	"49035"	"2004"	"2004"	115	934140	12.3
	"Salt Lake County, UT"	"49035"	"2005"	"2005"	119	947963	12.6
	"Salt Lake County, UT"	"49035"	"2006"	"2006"	134	966798	13.9
	"Utah County, UT"	"49049"	"2000"	"2000"	14	368536	Unreliable
	"Utah County, UT"	"49049"	"2001"	"2001"	15	385671	Unreliable
	"Utah County, UT"	"49049"	"2002"	"2002"	21	397190	5.3
	"Utah County, UT"	"49049"	"2003"	"2003"	43	406158	10.6
	"Utah County, UT"	"49049"	"2004"	"2004"	32	416220	7.7
	"Utah County, UT"	"49049"	"2005"	"2005"	49	430697	11.4
	"Utah County, UT"	"49049"	"2006"	"2006"	55	448296	12.3
	"Washington County, UT"	"49053"	"2002"	"2002"	10	99274	Unreliable
	"Washington County, UT"	"49053"	"2005"	"2005"	14	119000	Unreliable
	"Washington County, UT"	"49053"	"2006"	"2006"	12	126796	Unreliable
	"Weber County, UT"	"49057"	"2001"	"2001"	12	200073	Unreliable
	"Weber County, UT"	"49057"	"2002"	"2002"	13	203045	Unreliable
	"Weber County, UT"	"49057"	"2003"	"2003"	11	205319	Unreliable
	"Weber County, UT"	"49057"	"2004"	"2004"	27	207794	13.0
	"Weber County, UT"	"49057"	"2005"	"2005"	26	210150	12.4
	"Weber County, UT"	"49057"	"2006"	"2006"	18	212656	Unreliable
	"Chittenden County, VT"	"50007"	"2006"	"2006"	13	152861	Unreliable
	"Fairfax County, VA"	"51059"	"1999"	"1999"	12	955629	Unreliable
	"Fairfax County, VA"	"51059"	"2001"	"2001"	10	991564	Unreliable
	"Fairfax County, VA"	"51059"	"2002"	"2002"	11	998613	Unreliable
	"Fairfax County, VA"	"51059"	"2005"	"2005"	16	1019490	Unreliable
	"Fairfax County, VA"	"51059"	"2006"	"2006"	17	1018981	Unreliable
	"Henry County, VA"	"51089"	"2006"	"2006"	11	55464	Unreliable
	"Prince William County, VA"	"51153"	"2005"	"2005"	12	350612	Unreliable
	"Pulaski County, VA"	"51155"	"2001"	"2001"	10	35120	Unreliable
	"Russell County, VA"	"51167"	"2003"	"2003"	13	28766	Unreliable
	"Russell County, VA"	"51167"	"2004"	"2004"	10	28546	Unreliable
	"Russell County, VA"	"51167"	"2005"	"2005"	10	28508	Unreliable
	"Tazewell County, VA"	"51185"	"2003"	"2003"	10	44042	Unreliable
	"Tazewell County, VA"	"51185"	"2004"	"2004"	13	44102	Unreliable
	"Tazewell County, VA"	"51185"	"2005"	"2005"	14	44025	Unreliable
	"Tazewell County, VA"	"51185"	"2006"	"2006"	15	44195	Unreliable
	"Wise County, VA"	"51195"	"2006"	"2006"	11	41531	Unreliable
	"Chesapeake city, VA"	"51550"	"2003"	"2003"	11	206909	Unreliable
	"Chesapeake city, VA"	"51550"	"2004"	"2004"	10	211927	Unreliable
	"Newport News city, VA"	"51700"	"2006"	"2006"	10	183581	Unreliable
	"Norfolk city, VA"	"51710"	"1999"	"1999"	10	233497	Unreliable
	"Norfolk city, VA"	"51710"	"2005"	"2005"	11	239650	Unreliable
	"Norfolk city, VA"	"51710"	"2006"	"2006"	11	243406	Unreliable
	"Richmond city, VA"	"51760"	"2004"	"2004"	10	196878	Unreliable
	"Roanoke city, VA"	"51770"	"2001"	"2001"	12	94931	Unreliable
	"Roanoke city, VA"	"51770"	"2002"	"2002"	14	93956	Unreliable
	"Roanoke city, VA"	"51770"	"2003"	"2003"	11	93716	Unreliable
	"Virginia Beach city, VA"	"51810"	"2000"	"2000"	13	425257	Unreliable
	"Virginia Beach city, VA"	"51810"	"2001"	"2001"	13	428396	Unreliable
	"Virginia Beach city, VA"	"51810"	"2002"	"2002"	15	430183	Unreliable
	"Virginia Beach city, VA"	"51810"	"2003"	"2003"	10	431600	Unreliable
	"Virginia Beach city, VA"	"51810"	"2004"	"2004"	19	437494	Unreliable
	"Virginia Beach city, VA"	"51810"	"2005"	"2005"	15	436210	Unreliable
	"Virginia Beach city, VA"	"51810"	"2006"	"2006"	14	437739	Unreliable
	"Benton County, WA"	"53005"	"2006"	"2006"	10	159564	Unreliable
	"Chelan County, WA"	"53007"	"2006"	"2006"	10	69536	Unreliable
	"Clallam County, WA"	"53009"	"2004"	"2004"	10	67411	Unreliable
	"Clallam County, WA"	"53009"	"2006"	"2006"	13	69642	Unreliable
	"Clark County, WA"	"53011"	"1999"	"1999"	12	339541	Unreliable
	"Clark County, WA"	"53011"	"2002"	"2002"	15	366405	Unreliable
	"Clark County, WA"	"53011"	"2003"	"2003"	17	374098	Unreliable
	"Clark County, WA"	"53011"	"2004"	"2004"	16	384931	Unreliable
	"Clark County, WA"	"53011"	"2005"	"2005"	17	394277	Unreliable
	"Clark County, WA"	"53011"	"2006"	"2006"	22	401698	5.5
	"Cowlitz County, WA"	"53015"	"2004"	"2004"	16	95541	Unreliable
	"Cowlitz County, WA"	"53015"	"2005"	"2005"	22	96536	22.8
	"Cowlitz County, WA"	"53015"	"2006"	"2006"	13	99162	Unreliable
	"Grant County, WA"	"53025"	"2005"	"2005"	12	79531	Unreliable
	"Grant County, WA"	"53025"	"2006"	"2006"	13	81036	Unreliable
	"King County, WA"	"53033"	"1999"	"1999"	30	1729058	1.7
	"King County, WA"	"53033"	"2000"	"2000"	41	1737034	2.4
	"King County, WA"	"53033"	"2001"	"2001"	46	1754090	2.6
	"King County, WA"	"53033"	"2002"	"2002"	61	1758685	3.5
	"King County, WA"	"53033"	"2003"	"2003"	84	1763440	4.8
	"King County, WA"	"53033"	"2004"	"2004"	112	1775297	6.3
	"King County, WA"	"53033"	"2005"	"2005"	132	1795268	7.4
	"King County, WA"	"53033"	"2006"	"2006"	158	1822967	8.7
	"Kitsap County, WA"	"53035"	"1999"	"1999"	13	229393	Unreliable
	"Kitsap County, WA"	"53035"	"2000"	"2000"	13	231969	Unreliable
	"Kitsap County, WA"	"53035"	"2003"	"2003"	14	239758	Unreliable
	"Kitsap County, WA"	"53035"	"2004"	"2004"	10	241960	Unreliable
	"Kitsap County, WA"	"53035"	"2005"	"2005"	12	239806	Unreliable
	"Kitsap County, WA"	"53035"	"2006"	"2006"	15	245054	Unreliable
	"Pierce County, WA"	"53053"	"1999"	"1999"	26	692662	3.8
	"Pierce County, WA"	"53053"	"2000"	"2000"	27	700820	3.9
	"Pierce County, WA"	"53053"	"2001"	"2001"	19	716447	Unreliable
	"Pierce County, WA"	"53053"	"2002"	"2002"	35	728091	4.8
	"Pierce County, WA"	"53053"	"2003"	"2003"	41	733969	5.6
	"Pierce County, WA"	"53053"	"2004"	"2004"	37	740137	5.0
	"Pierce County, WA"	"53053"	"2005"	"2005"	44	748148	5.9
	"Pierce County, WA"	"53053"	"2006"	"2006"	48	763408	6.3
	"Skagit County, WA"	"53057"	"2005"	"2005"	16	110683	Unreliable
	"Skagit County, WA"	"53057"	"2006"	"2006"	10	112621	Unreliable
	"Snohomish County, WA"	"53061"	"1999"	"1999"	15	597931	Unreliable
	"Snohomish County, WA"	"53061"	"2000"	"2000"	22	606024	3.6
	"Snohomish County, WA"	"53061"	"2001"	"2001"	22	622390	3.5
	"Snohomish County, WA"	"53061"	"2002"	"2002"	36	631526	5.7
	"Snohomish County, WA"	"53061"	"2003"	"2003"	42	635612	6.6
	"Snohomish County, WA"	"53061"	"2004"	"2004"	64	643533	9.9
	"Snohomish County, WA"	"53061"	"2005"	"2005"	58	654849	8.9
	"Snohomish County, WA"	"53061"	"2006"	"2006"	72	670706	10.7
	"Spokane County, WA"	"53063"	"1999"	"1999"	17	415426	Unreliable
	"Spokane County, WA"	"53063"	"2000"	"2000"	23	417939	5.5
	"Spokane County, WA"	"53063"	"2001"	"2001"	31	422922	7.3
	"Spokane County, WA"	"53063"	"2002"	"2002"	32	427107	7.5
	"Spokane County, WA"	"53063"	"2003"	"2003"	31	430710	7.2
	"Spokane County, WA"	"53063"	"2004"	"2004"	60	435268	13.8
	"Spokane County, WA"	"53063"	"2005"	"2005"	60	440439	13.6
	"Spokane County, WA"	"53063"	"2006"	"2006"	72	447517	16.1
	"Stevens County, WA"	"53065"	"2006"	"2006"	11	42366	Unreliable
	"Thurston County, WA"	"53067"	"2003"	"2003"	13	219499	Unreliable
	"Thurston County, WA"	"53067"	"2004"	"2004"	16	222985	Unreliable
	"Thurston County, WA"	"53067"	"2005"	"2005"	17	227023	Unreliable
	"Thurston County, WA"	"53067"	"2006"	"2006"	18	232688	Unreliable
